Symbol,Description,Moving Averages Rating 1 day,Technical Rating 1 day,Analyst Rating,Price,Price - Currency,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency",Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Exchange,"Dividend payout ratio %, Trailing 12 months","Dividends per share, Quarterly","Dividends per share, Quarterly - Currency",Price to earnings ratio,"EPS diluted growth %, TTM YoY","EPS diluted growth %, Quarterly YoY","Gross profit growth %, TTM YoY","Gross profit growth %, Quarterly YoY","Total debt growth %, Annual YoY","Total debt growth %, Quarterly YoY","Debt to equity ratio, Quarterly","Return on invested capital %, Trailing 12 months","Total debt to capital, Annual",Momentum (10) 1 week,"Revenue growth %, TTM YoY","Revenue growth %, Quarterly YoY",Analyst Rating,Target price 1 year,Target price 1 year - Currency,Target price performance % 1 year
MOD,Modine Manufacturing Company,Strong sell,Strong sell,Strong buy,92.52,USD,2.9731,USD,1223431,4864146500.809716,USD,31.1190340049107,-29.940853500483062,0,Producer manufacturing,Industrial machinery,NYSE,0,0,USD,31.1190340049107,-29.940853500483062,-8.854541097531747,22.12791156731149,17.455391776570988,23.12530237058539,15.517241379310345,0.548473862706116,13.5515797487628,0.40506127646029,-39.55,4.87240895201916,9.868186676166726,Strong buy,148,USD,59.96541288370083
VRNS,"Varonis Systems, Inc.",Strong sell,Sell,Buy,43.2,USD,-0.861,USD,621234,4862166638.218141,USD,,6.8786502271252425,0,Technology services,Packaged software,NASDAQ,0,0,USD,,6.8786502271252425,-1308.5365853658536,6.9474437833550535,-1.7016445024934694,141.92163263735452,141.92163263735452,1.65564812051196,-11.0066742293374,0.62344408798888,-3.8999999999999986,10.375430723615674,2.865041304615864,Buy,56.611111,USD,31.04423842592592
TGTX,"TG Therapeutics, Inc.",Neutral,Neutral,Strong buy,31.2167,USD,-0.1067,USD,663679,4859357910.735662,USD,,60.71428571428571,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,60.71428571428571,-96.70269530715557,27.59378039052854,-54.0794179306943,33.39152419937395,130.92558389212894,1.32083660756569,-4.00148760399647,0.40839006697457003,-0.8033000000000037,39.53059460826678,-49.41410608207942,Strong buy,40.333333,USD,29.204345750832104
CTRE,"CareTrust REIT, Inc.",Strong sell,Strong sell,Buy,25.78,USD,0.7827,USD,470919,4852936739,USD,32.93726842979431,61.41472468550215,4.48569,Finance,Real estate investment trusts,NYSE,148.2049316468634,0.29,USD,32.93726842979431,61.41472468550215,32.83720930232559,43.90742651836563,54.11852488299003,-33.3565592899909,-33.3565592899909,0.136475271599637,4.68749911851999,0.12008644183479801,-3.0299999999999976,36.06465537034486,45.58877691097197,Buy,31.5,USD,22.18774243599688
SIGI,"Selective Insurance Group, Inc.",Strong sell,Strong sell,Neutral,79.705,USD,3.2219,USD,147778,4846464014.235494,USD,24.738508333591977,-44.82575562976282,1.78839,Finance,Property/Casualty insurance,NASDAQ,44.383748719699554,0.38,USD,24.738508333591977,-44.82575562976282,-24.2906918865107,,,1.4698121511045048,1.4698121511045048,0.178095020762315,5.78691143603527,0.151172034193875,-17.025000000000006,15.350396017616793,13.965137120213273,Neutral,94.571429,USD,18.651814817138202
SFBS,"ServisFirst Bancshares, Inc.",Sell,Sell,Neutral,88.45,USD,4.1568,USD,69492,4825159521.988133,USD,21.278387220939187,9.605800922874083,1.36979,Finance,Regional banks,NYSE,29.71035411855274,0.335,USD,21.278387220939187,9.605800922874083,54.36502788947981,,,52.604355864878926,52.604355864878926,1.27359194492016,14.1677281146875,0.5601673368722659,-4.549999999999997,16.276167142567587,6.849911817324407,Neutral,98,USD,10.797060486150368
IBP,"Installed Building Products, Inc.",Strong sell,Sell,Buy,171.44,USD,9.0006,USD,150526,4824618837.899245,USD,19.047619047619047,2.9805150970812737,0.819145,Industrial services,Engineering & construction,NYSE,15.332311179254715,0.35,USD,19.047619047619047,2.9805150970812737,1.6159933361099614,10.1639939950782,6.594305449163215,0.9309794047101829,1.4885831904089142,1.34966499162479,16.2349980901878,0.587533074887699,-27.060000000000002,6.101124377496709,7.662799997169004,Buy,228.1,USD,33.04946336910872
FELE,"Franklin Electric Co., Inc.",Strong buy,Buy,Buy,105.575,USD,3.8624,USD,92216,4823442452.696642,USD,27.334041010770505,-5.9854441009663315,0.943129,Producer manufacturing,Industrial machinery,NASDAQ,25.89063794531897,0.25,USD,27.334041010770505,-5.9854441009663315,-12.19512195121951,10.946359295732618,2.6442262622727473,22.615116844557065,22.615116844557065,0.151045632621531,13.5354363397736,0.131224712853061,0.4650000000000034,-2.120541388859689,2.7010169778210034,Buy,106.6,USD,0.9708737864077666
MGY,Magnolia Oil & Gas Corporation,Buy,Buy,Buy,24.465,USD,1.9351,USD,1276934,4808833843.7029705,USD,12.642757480233579,-5.104943114947042,2.14521,Energy minerals,Oil & gas production,NYSE,26.871996279262056,0.13,USD,12.642757480233579,-5.104943114947042,-16.508538899430743,-2.9306281381289065,-7.177879823232177,-4.1592295878128756,-4.1592295878128756,0.205119830432922,16.4858575998134,0.170206999547286,-0.875,7.246008285390378,1.2339288592434632,Buy,28.25,USD,15.471081136317189
LUMN,"Lumen Technologies, Inc.",Strong sell,Sell,Neutral,4.735,USD,-0.0557,USD,4159141,4805136144.441599,USD,,99.46800382043935,0,Communications,Major telecommunications,NYSE,0,0,USD,,99.46800382043935,,-20.84002754188662,-15.937803692905733,-14.730465815176558,-14.730465815176558,39.135775862069,-0.280283340977424,0.975084572840036,-1.7749999999999995,-9.953974033111217,-5.345464884845039,Neutral,5.49375,USD,16.024287222808866
POR,Portland General Electric Co,Buy,Buy,Buy,43.92,USD,3.0202,USD,651464,4802546249.397647,USD,14.542083305741341,29.294918446851316,4.55804,Utilities,Electric utilities,NYSE,65.39302032977949,0.5,USD,14.542083305741341,29.294918446851316,-48.3040761678072,-11.673553719008265,-18.25726141078838,15.250056066382598,15.250056066382598,1.3545071164997402,3.85491717470288,0.575282659800739,-0.5599999999999952,15.66837107377648,12.572254335260116,Buy,47.666667,USD,8.530662568305992
SANM,Sanmina Corporation,Strong buy,Buy,Buy,88.3,USD,4.0909,USD,87161,4796925683.424658,USD,21.58449240998313,-11.824550059273617,0,Health technology,Medical specialties,NASDAQ,0,0,USD,21.58449240998313,-11.824550059273617,18.767221145014794,-8.63045303493185,4.3987813976622725,-8.823843581094714,-7.5398343680189575,0.16644441195669601,9.09232574268597,0.148836528044068,8.25,-8.920707477302562,7.016755938506441,Buy,92.333333,USD,4.567761041902596
RDN,Radian Group Inc.,Sell,Sell,Buy,32.895,USD,3.9291,USD,838482,4771852218.489637,USD,8.37214629304421,4.167660860574247,2.98689,Finance,Specialty insurance,NYSE,24.94209869944771,0.245,USD,8.37214629304421,4.167660860574247,7.55839576906126,,,3.7373494737507507,3.7373494737507507,0.354914229632484,10.3075888608327,0.26194590171862997,-0.644999999999996,3.7864077669902914,-3.88961916237631,Buy,36.428571,USD,10.741969904240744
RDNT,"RadNet, Inc.",Sell,Neutral,Strong buy,64.41,USD,-0.0654,USD,362636,4768061717.058621,USD,,-649.5798319327731,0,Health services,Medical/Nursing services,NASDAQ,0,0,USD,,-649.5798319327731,-83.24833267948215,31.831417445300552,22.18824449738648,-1.4766086894470183,13.244250694559002,1.93991933547262,-0.190696005843631,0.702756837895858,-13.930000000000007,12.203108367581745,14.721072324165107,Strong buy,86.166667,USD,33.778399316876275
AROC,"Archrock, Inc.",Sell,Sell,Strong buy,27.215,USD,0.908,USD,457121,4766816572.45183,USD,29.97246696035242,73.77990430622012,2.3818,Industrial services,Oilfield services/Equipment,NYSE,71.58590308370044,0.165,USD,29.97246696035242,73.77990430622012,12.893401015228415,34.828782604101235,30.556870963516758,2.1616545553321895,39.02269082438012,1.74215873734056,4.76578678087557,0.6475484164137321,1.2250000000000014,14.864234452909864,15.311386249985198,Strong buy,29.888889,USD,9.82505603527466
FMC,FMC Corporation,Strong sell,Sell,Buy,38.15,USD,2.7115,USD,1195492,4762477528.992032,USD,14.06970311635626,-74.21229326561861,6.16202,Process industries,Chemicals: agricultural,NYSE,85.56149732620321,0.58,USD,14.06970311635626,-74.21229326561861,-101.4902857142857,-13.430802284756066,23.226867073743556,-18.02348241254994,-18.02348241254994,0.74638484740951,5.32382870468518,0.42738852694276197,-15.350000000000001,-5.364625122581785,6.823139342116743,Buy,48.235294,USD,26.435895150720846
NXST,"Nexstar Media Group, Inc.",Strong sell,Sell,Buy,153.125,USD,17.8109,USD,112621,4750234192.833194,USD,8.597263473490951,53.27928811779793,4.37994,Consumer services,Broadcasting,NASDAQ,36.04534302028533,1.69,USD,8.597263473490951,53.27928811779793,715.4335832508135,8.942929986271817,63.46666666666667,-1.5138957953478094,-2.729945401091978,3.1311401532221703,6.48642755914096,0.756177749496235,-11.474999999999994,2.097464667591923,20.671378091872793,Buy,198.888889,USD,29.886621387755106
WHD,"Cactus, Inc. Class A Common Stock",Strong sell,Sell,Neutral,59.57,USD,2.8243,USD,122867,4740823933.797453,USD,21.091951988103247,21.616500882745566,0.82672,Industrial services,Oilfield services/Equipment,NYSE,17.34943171759374,0.13,USD,21.091951988103247,21.616500882745566,-7.597459210362429,17.347199938354336,2.07382867084332,12.533430928183328,13.438939935109195,0.041480769556708305,19.9746893107574,0.0441449152121215,-3.6000000000000014,12.149211580127304,1.844930003126411,Neutral,63.571429,USD,6.717188181970801
BWIN,"The Baldwin Insurance Group, Inc.",Strong sell,Strong sell,Buy,40.31,USD,-0.6425,USD,101087,4739762788.387271,USD,,63.61010421386497,0,Finance,Multi-line insurance,NASDAQ,0,0,USD,,63.61010421386497,55.04807692307693,19.30033942321922,3.4791138723125967,-0.6993399134043772,6.905369932568478,2.51942386831276,-1.92768800032956,0.7165436055245501,-0.6499999999999986,13.885491855170256,10.666405459235314,Buy,49.142857,USD,21.91232200446538
FUN,Six Flags Entertainment Corporation,Strong buy,Buy,Buy,47.22,USD,-0.6496,USD,307585,4735162597.457196,USD,,-122.51724496516343,2.53646,Consumer services,Movies/Entertainment,NYSE,-184.72906403940888,,,,-122.51724496516343,-73.91820361271334,28.952815204869232,28.273691808725232,-0.0533033017140462,113.86253693697992,2.1444158597322,0.5173711275555,1.3318829868261401,1.1199999999999974,33.40880794897686,60.13902464225441,Buy,55.666667,USD,17.887901313002953
ACA,"Arcosa, Inc.",Strong sell,Sell,Strong buy,96.925,USD,2.6284,USD,90064,4727692901.656858,USD,36.87604626388677,-55.30160025849021,0.202922,Producer manufacturing,Trucks/Construction/Farm machinery,NYSE,7.609191903819815,0.05,USD,36.87604626388677,-55.30160025849021,-53.101736972704714,16.895734597156398,27.637721755368815,3.337874659400545,131.77672382342212,0.521999917834107,3.92042935123316,0.206478834898598,-12.215000000000003,11.675651392632524,8.230522224100051,Strong buy,117.666667,USD,21.399708021666243
MATX,"Matson, Inc.",Strong buy,Buy,Neutral,142.25,USD,12.0216,USD,240891,4724141422.083507,USD,11.832867505157385,38.285806310607,0.919348,Transportation,Marine shipping,NYSE,10.813868370266853,0.34,USD,11.832867505157385,38.285806310607,73.42342342342344,19.15625,51.27826941986234,-20.390908092675964,-12.656208455198087,0.256971877811241,13.5970211005379,0.231948043638225,-3.969999999999999,6.858043960995077,16.253776435045317,Neutral,157.5,USD,10.720562390158172
EEFT,"Euronet Worldwide, Inc.",Strong buy,Buy,Buy,106.78,USD,6.4691,USD,122409,4691019205.862049,USD,16.50616005317587,17.90941401622163,0,Technology services,Data processing services,NASDAQ,0,0,USD,16.50616005317587,17.90941401622163,-31.61641541038526,12.215519605154922,21.37809187279152,3.581007251415516,3.581007251415516,1.6966319557435698,11.1326743447901,0.629167043774701,3.3200000000000074,8.183297180043384,9.355748146601233,Buy,125.444444,USD,17.47934444652557
CBT,Cabot Corporation,Strong sell,Sell,Buy,86.285,USD,7.5446,USD,155334,4678501309.970625,USD,11.436656681600084,-2.204881589692402,1.91306,Process industries,Chemicals: specialty,NYSE,22.400127243326352,0.43,USD,11.436656681600084,-2.204881589692402,86.66443477290483,11.643835616438356,7.79816513761468,-9.672727272727274,-8.689024390243901,0.8770131771595899,17.1241294551413,0.465691788526434,-17.095,1.7074413863404687,-0.31315240083507306,Buy,105,USD,21.68974908732688
NJR,NewJersey Resources Corporation,Sell,Sell,Buy,46.57,USD,3.3207,USD,160438,4670478324.319974,USD,14.024151534315054,36.65432098765431,3.74919,Utilities,Gas distributors,NYSE,52.39859065859608,0.45,USD,14.024151534315054,36.65432098765431,44.05864197530864,66.49463538696412,31.901469897308544,7.158595431470384,5.941280497237291,1.54875936357929,6.36946295685164,0.615640525760787,-0.9799999999999969,9.18177270099189,8.343925151154066,Buy,54.5,USD,17.02812969722998
TENB,"Tenable Holdings, Inc.",Strong sell,Strong sell,Buy,38.65,USD,-0.3074,USD,289257,4643233031.361465,USD,,54.72754050073638,0,Technology services,Packaged software,NASDAQ,0,0,USD,,54.72754050073638,,13.85391451929908,12.029567849826448,0.9012430856216992,0.9012430856216992,1.0494456862539199,-4.63446800198651,0.512063185325076,-2.950000000000003,12.684328479673473,10.513065736547496,Buy,49.470588,USD,27.99634670116429
ITGR,Integer Holdings Corporation,Sell,Sell,Strong buy,138.03,USD,3.2312,USD,351761,4629805611.234621,USD,42.71787571180985,33.58137996610029,0,Health technology,Medical specialties,NYSE,0,0,USD,42.71787571180985,33.58137996610029,22.701363073110272,17.861134719599477,14.125282578575074,4.408037106538551,15.269053596188838,0.722516108577301,4.35933897859087,0.40945697980002205,-0.6800000000000068,8.797117559321338,5.9520586715231465,Strong buy,150,USD,8.67202782003913
TXNM,"TXNM Energy, Inc.",Strong buy,Buy,Buy,51.3,USD,1.9149,USD,397709,4627279915.108887,USD,26.789910700297664,7.2112423716477245,3.08024,Utilities,Electric utilities,NYSE,80.944174630529,0.3875,USD,26.789910700297664,7.2112423716477245,230.61643835616437,12.413515905847499,69.54791617612432,13.569118072201395,11.104793541011992,2.2556928806218703,2.61992091260682,0.6788139165370239,2.1099999999999994,-9.346793456474206,12.534323348179601,Buy,52.722222,USD,2.7723625730994295
ACHR,Archer Aviation Inc.,Strong buy,Buy,Buy,10.025,USD,-1.3329,USD,31498450,4619246250.733102,USD,,24.75443152308909,0,Electronic technology,Aerospace & defense,NYSE,0,0,USD,,24.75443152308909,-56.08180839612486,-20.238095238095237,-83.33333333333334,4.504504504504505,319.78609625668446,0.16784263416720102,-97.2843797523354,0.0594414552908019,1.6349999999999998,,,Buy,11.222222,USD,11.942364089775559
RUSHB,"Rush Enterprises, Inc.",Sell,Sell,Strong buy,55.43,USD,3.7293,USD,19374,4589689629.629598,USD,14.863379186442497,-9.918113964105416,1.1976,Retail trade,Specialty stores,NASDAQ,18.77027860456386,0.18,USD,14.863379186442497,-9.918113964105416,-4.220608357015043,-4.591067398875599,-4.860513951300513,-4.163954032034327,-4.163954032034327,0.8097363170303361,11.6375205419438,0.447433313577451,-0.0799999999999983,-1.5176988738456818,-0.9795192329012818,Strong buy,69.5,USD,25.383366408082274
KAI,Kadant Inc,Strong buy,Buy,Buy,388.51,USD,9.483,USD,96835,4563175964.24664,USD,40.96910260466097,-4.172435048858605,0.323993,Producer manufacturing,Industrial machinery,NYSE,13.497838236844881,0.32,USD,40.96910260466097,-4.172435048858605,-12.43883595158383,11.97244334696113,9.683871979918418,112.75605763416756,112.75605763416756,0.33622839483154005,10.9015797316854,0.25162494385844,18.569999999999993,9.99423602235421,8.107541928699202,Buy,355,USD,-8.625260611052477
BDC,Belden Inc,Strong sell,Strong sell,Strong buy,112.8401,USD,4.8069,USD,71796,4544001934.217223,USD,23.474609415631697,-14.99584431201259,0.174414,Producer manufacturing,Electrical products,NYSE,4.1606856810002295,0.05,USD,23.474609415631697,-14.99584431201259,55.31752104055088,-4.712406300081931,18.901903367496338,-3.3815091616884465,-3.3815091616884465,0.973233153322376,7.96084589177939,0.49321751546882403,-8.159899999999993,-2.0343666851904634,20.825479870039164,Strong buy,137.2,USD,21.587981577471105
TIGO,Millicom International Cellular S.A.,Buy,Buy,Buy,26.59,USD,0.9138,USD,168805,4543744252.355194,USD,29.098270956445614,312.5507900677201,3.82409,Communications,Wireless telecommunications,NASDAQ,0,0,USD,29.098270956445614,312.5507900677201,,12.350597609892853,9.116022099959732,-1.0230179028155564,-6.317013306647403,1.9054125065685699,1.46289523633608,0.686840003552844,2.1900000000000013,5.101490928990168,0.49157303417945786,Buy,33.725233,USD,26.8342722828131
SWTX,"SpringWorks Therapeutics, Inc.",Strong buy,Strong buy,Strong buy,61.055,USD,-3.7275,USD,3385087,4541661977.378343,USD,,23.68561133404308,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,23.68561133404308,43.27089563985518,,,34.3934488668825,-5.74273632519438,0.0129745522277363,-58.5853381225421,0.0111436403716547,22.755000000000003,,,Strong buy,73,USD,19.564327245925806
RUSHA,"Rush Enterprises, Inc.",Sell,Sell,Strong buy,58.155,USD,3.7293,USD,142715,4540340029.129295,USD,15.594079317834447,-9.918113964105416,1.12921,Retail trade,Specialty stores,NASDAQ,18.77027860456386,0.18,USD,15.594079317834447,-9.918113964105416,-4.220608357015043,-4.591067398875599,-4.860513951300513,-4.163954032034327,-4.163954032034327,0.8097363170303361,11.6375205419438,0.447433313577451,-1.7950000000000017,-1.5176988738456818,-0.9795192329012818,Strong buy,69.5,USD,19.508210815922954
AVT,"Avnet, Inc.",Buy,Neutral,Neutral,52.305,USD,3.528,USD,294727,4524621029.917762,USD,14.825680272108844,-51.230301354713845,2.4367,Distribution services,Electronics distributors,NASDAQ,36.281179138321995,0.33,USD,14.825680272108844,-51.230301354713845,-23.11643835616438,-18.43574911807429,-15.595368912351454,-5.266734078988742,-24.548399356740095,0.5758354368367821,4.09087514453547,0.38834304868055197,-1.8549999999999969,-12.205040033715232,-8.727437640553923,Neutral,52.25,USD,-0.1051524710830698
KBH,KB Home,Strong sell,Strong sell,Neutral,62.68,USD,8.4658,USD,492071,4522789504.852174,USD,7.403907486593116,20.276759582871595,1.52979,Consumer durables,Homebuilding,NYSE,11.221621110822367,0.25,USD,7.403907486593116,20.276759582871595,36.02957047269589,7.117666917327005,19.559399330074235,-0.22506028504528877,-0.22506028504528877,0.421750296014201,11.5391700652746,0.296641609427868,-8.740000000000002,8.103058217844145,19.46913597946939,Neutral,75.791667,USD,20.918422144224635
BGC,"BGC Group, Inc.",Strong sell,Sell,Strong buy,9.34,USD,0.2522,USD,1534495,4480574903.304802,USD,37.03409992069786,255.71227080394917,0.730689,Finance,Investment banks/Brokers,NASDAQ,27.75574940523395,0.02,USD,37.03409992069786,255.71227080394917,27.848101265822795,14.42141231299911,19.4551670426355,-0.024441891458568003,-0.024441891458568003,1.4886250190594001,5.73867448043706,0.598171684226673,0.3000000000000007,13.680064855924304,18.421016934700912,Strong buy,12,USD,28.479657387580293
ABCB,Ameris Bancorp,Strong sell,Sell,Buy,64.81,USD,5.1987,USD,93429,4476214389.885124,USD,12.466578183007291,33.457411305642545,0.987692,Finance,Regional banks,NYSE,12.503125781445362,0.2,USD,12.466578183007291,33.457411305642545,43.39543646640151,,,-39.27782916345705,-39.27782916345705,0.113046651465725,8.65391493837477,0.101565061371739,-1.8299999999999983,8.490044456197731,6.914447230359726,Buy,76,USD,17.265854034871154
BCC,"Boise Cascade, L.L.C.",Strong sell,Strong sell,Buy,116.395,USD,10.2088,USD,114560,4470097998.679924,USD,11.401437975080322,-19.145262590982163,0.693153,Non-energy minerals,Forest products,NYSE,7.93433116526918,0.21,USD,11.401437975080322,-19.145262590982163,-34.86948745179141,-6.719660189539063,-16.53182330946897,1.1389849249797812,-0.08909661319611449,0.24926145538851502,14.8182582731577,0.197828691219447,-19.864999999999995,-0.31111231630998076,-6.580587764883145,Buy,141.666667,USD,21.711986769191107
